0.366667,0.001011,58.245614,65.426065,0.001137,16.12782,12.744361,8.06015,35.789474,22.894737,20572.28585
0.177193,0.000895,56.140351,66.027569,0.001526,20.338346,19.097744,4.315789,24.962406,27.631579,9637.170813
0.715789,0.001554,42.406015,69.385965,0.000726,15.37594,19.210526,2.488722,13.345865,11.22807,7747.455629
0.768421,0.000856,65.162907,74.298246,0.000737,20.93985,16.541353,6.458647,5,12.192982,6317.258954
0.324561,0.000814,55.438596,71.390977,0.000309,11.052632,10.902256,10,42.781955,24.912281,18610.60051
0.559649,0.001326,48.02005,66.679198,0.000509,11.315789,16.240602,9.18797,33.759398,38.684211,10925.53633
0.289474,0.001589,76.691729,59.360902,0.0006,10.18797,21.766917,5.037594,44.022556,7.982456,15325.02549
0.126316,0.000519,76.290727,59.010025,0.001519,14.774436,19.360902,2.37594,8.045113,38.333333,14485.77203
0.27193,0.000747,48.521303,71.641604,0.000839,22.631579,15.150376,7.789474,18.082707,14.035088,9028.732784
0.526316,0.000937,49.423559,70.989975,0.000898,24.661654,20.112782,8.93985,23.157895,32.45614,3396.141076
0.168421,0.001281,56.0401,57.556391,0.001112,18.233083,16.12782,1.609023,45.37594,9.912281,13523.93977
0.675439,0.000909,58.446115,60.012531,0.000274,23.796992,22.518797,7.180451,18.195489,7.105263,858.8857037
0.708772,0.000207,70.576441,73.095238,0.001509,14.586466,19.962406,4.473684,19.548872,22.105263,15878.76615
0.124561,0.001018,66.065163,67.180451,0.00054,13.007519,20.037594,4.766917,36.466165,18.508772,7711.496389
0.294737,0.001404,45.714286,63.721805,0.000719,15.864662,18.308271,3.774436,48.646617,11.666667,7921.168411
0.415789,0.000232,49.62406,74.24812,0.001533,12.218045,18.796992,3.977444,43.684211,24.561404,19448.67769
0.312281,0.000474,63.057644,62.218045,0.000842,20.263158,15.451128,5.849624,19.43609,27.807018,8310.852302
0.615789,0.000218,52.83208,56.854637,0.000635,21.766917,11.992481,6.097744,12.330827,11.140351,13677.94164
0.440351,0.000804,58.145363,62.719298,0.001365,13.045113,10.827068,8.984962,26.090226,6.403509,33946.18458
0.77193,0.00094,65.964912,57.205514,0.000316,18.045113,10.789474,6.210526,42.443609,34.473684,9787.945575
0.775439,0.000667,42.706767,71.591479,0.000361,19.43609,22.631579,8.150376,33.87218,15.964912,1210.040059
0.726316,0.000274,54.937343,73.145363,0.000877,10.601504,16.992481,6.593985,17.293233,31.754386,17121.24956
0.761404,0.001214,68.571429,64.724311,0.000389,13.834586,10.977444,3.684211,47.969925,24.824561,15931.31953
0.682456,0.001558,49.122807,67.681704,0.001568,19.24812,17.706767,5.511278,7.932331,36.315789,11737.33357
0.717544,0.000228,47.117794,55.501253,0.000944,12.857143,20.639098,1,43.233083,25.614035,11973.4799
0.8,0.000839,75.288221,58.809524,0.000526,24.473684,11.315789,3.571429,10.864662,10.877193,13489.91845
0.264912,0.001239,64.761905,68.032581,0.000312,17.368421,22.142857,7.225564,15.93985,17.017544,1454.613244
0.731579,0.000691,64.962406,62.368421,0.000796,15.150376,19.323308,4.654135,47.293233,31.315789,7599.506932
0.666667,0.001042,55.037594,72.894737,0.001232,22.105263,10.639098,1.947368,37.819549,14.473684,21081.53611
0.219298,0.000849,52.631579,66.578947,0.001021,10.300752,11.842105,4.406015,45.263158,32.982456,29954.50227
0.461404,0.001312,64.06015,65.776942,0.000828,12.894737,11.12782,9.571429,17.180451,22.807018,26404.55038
0.392982,0.000368,77.493734,70.388471,0.000558,22.218045,22.706767,4.067669,10.639098,20.526316,1614.669275
0.636842,0.000712,53.433584,65.37594,0.000593,10.150376,22.330827,8.37594,38.496241,22.54386,12155.79644
0.705263,0.001533,41.403509,63.02005,0.000467,21.879699,16.052632,4,36.804511,21.929825,3835.960184
0.159649,0.000516,78.195489,68.132832,0.00093,23.233083,17.368421,5.082707,20,36.491228,5506.535738
0.617544,0.000407,70.776942,65.927318,0.001281,24.24812,11.466165,1.496241,31.954887,37.45614,15282.94933
0.610526,0.001393,78.897243,65.676692,0.001011,22.481203,15.300752,2.578947,42.218045,7.368421,11837.35446
0.1,0.0008,62.556391,64.122807,0.001235,14.43609,15.93985,6.639098,27.781955,35.526316,17902.27314
0.370175,0.001568,43.709273,56.453634,0.001039,20.150376,11.503759,4.045113,5.225564,7.54386,20787.07414
0.782456,0.001428,55.639098,66.879699,0.000333,15.263158,16.578947,3.458647,30.93985,10.701754,4347.079607
0.454386,0.000572,47.017544,69.536341,0.001256,22.406015,15.488722,3.052632,48.533835,32.54386,10476.91351
0.268421,0.000326,56.942356,63.270677,0.00134,10.413534,23.796992,7.135338,21.466165,17.807018,19344.12938
0.303509,0.001596,63.859649,56.60401,0.001333,17.142857,22.293233,9.323308,14.699248,17.105263,8825.454695
0.631579,0.001365,62.155388,61.516291,0.001516,16.015038,21.428571,1.969925,48.421053,31.403509,11574.99925
0.152632,0.000702,74.586466,67.280702,0.000456,10.112782,21.729323,3.278195,24.398496,5.087719,14575.57109
0.505263,0.000477,77.092732,63.370927,0.000863,14.473684,13.533835,2.06015,44.699248,10.526316,19324.2423
0.635088,0.000905,44.310777,57.406015,0.001179,11.203008,20.977444,8.466165,26.315789,32.631579,14408.03796
0.55614,0.000782,64.260652,57.155388,0.000319,13.195489,24.887218,4.992481,33.308271,26.842105,3441.567709
0.22807,0.001081,54.636591,63.621554,0.000891,18.609023,11.654135,2.827068,9.736842,22.631579,17318.77235
0.777193,0.000344,71.077694,56.102757,0.000463,23.87218,14.81203,9.548872,30.037594,29.912281,4205.472542
0.184211,0.000681,53.834586,65.175439,0.0012,24.43609,12.932331,4.586466,48.082707,10.175439,15878.09061
0.417544,0.000744,75.588972,74.949875,0.0014,17.406015,14.699248,4.451128,24.736842,25,18318.32318
0.396491,0.000709,50.125313,58.9599,0.000249,16.842105,23.721805,3.864662,10.526316,28.245614,1055.031104
0.2,0.001126,52.330827,67.030075,0.001175,12.293233,24.849624,4.022556,16.390977,39.298246,10285.64523
0.301754,0.000267,49.924812,72.994987,0.000516,11.917293,15.714286,4.270677,31.842105,6.578947,14533.01158
0.25614,0.000319,61.954887,69.33584,0.00153,19.172932,17.067669,8.511278,28.120301,29.210526,12928.96052
0.129825,0.000677,57.343358,55.802005,0.000649,24.924812,21.090226,5.759398,40.526316,26.22807,1944.182897
0.547368,0.000411,58.947368,69.887218,0.000568,18.533835,13.421053,7.022556,13.458647,33.684211,9398.700934
0.550877,0.000558,69.974937,58.107769,0.001558,10.37594,16.503759,9.593985,14.360902,27.894737,27004.40317
0.377193,0.000235,60.150376,55.85213,0.001425,20.300752,11.203008,9.278195,9.849624,21.052632,20865.04137
0.378947,0.00134,74.987469,64.473684,0.00086,19.360902,16.015038,6.142857,41.315789,37.894737,8331.925213
0.633333,0.001021,60.75188,71.240602,0.00114,18.082707,13.045113,9.075188,18.533835,8.947368,18930.33679
0.142105,0.000225,51.729323,56.002506,0.001168,23.947368,22.443609,7.992481,12.894737,17.45614,4303.865112
0.226316,0.000684,48.120301,58.20802,0.001488,15.225564,20.864662,7.383459,31.278195,31.578947,12206.72648
0.680702,0.001291,76.090226,65.827068,0.000856,23.458647,24.548872,8.646617,34.097744,24.122807,2142.269926
0.112281,0.000281,48.822055,56.152882,0.001358,10.827068,11.353383,2.759398,11.992481,11.842105,37939.22755
0.426316,0.000365,59.649123,59.962406,0.000284,19.135338,20.676692,9.43609,25.300752,25.350877,1048.294669
0.54386,0.001407,77.293233,72.293233,0.000235,13.609023,14.43609,4.135338,30.827068,39.649123,4524.908284
0.342105,0.000291,78.596491,62.769424,0.001081,15.338346,24.473684,7.947368,11.315789,19.035088,8375.788355
0.135088,0.001256,60.85213,64.62406,0.00147,16.654135,21.804511,8.533835,37.368421,5.877193,12699.37625
0.368421,0.000881,42.506266,60.614035,0.000972,13.571429,24.360902,2.12782,37.142857,21.842105,9574.834778
0.170175,0.001302,52.531328,68.784461,0.001158,15.601504,16.729323,9.729323,31.052632,36.929825,13395.01398
0.707018,0.001467,49.022556,62.869674,0.001411,17.443609,22.067669,9.842105,26.992481,38.508772,8285.702809
0.435088,0.001298,71.679198,73.646617,0.001133,14.285714,12.368421,1.518797,25.075188,20.350877,24998.39173
0.278947,0.00026,57.944862,70.739348,0.000786,21.466165,18.533835,6.819549,28.571429,36.666667,3604.34825
0.429825,0.001228,54.837093,68.383459,0.001067,17.030075,11.090226,5.421053,10.075188,37.631579,19673.22025
0.552632,0.000968,79.598997,72.042607,0.001312,10.338346,24.774436,5.578947,18.87218,11.403509,19101.33761
0.503509,0.00033,46.015038,60.463659,0.001326,11.466165,21.240602,2.353383,23.947368,13.684211,18108.23132
0.791228,0.001277,50.426065,57.105263,0.001337,11.691729,18.909774,5.015038,9.62406,18.157895,19978.59788
0.696491,0.001196,73.984962,68.58396,0.00146,23.308271,18.082707,5.240602,28.458647,15.526316,10058.49673
0.468421,0.001446,53.233083,62.518797,0.00087,14.097744,17.556391,4.383459,8.383459,29.298246,11646.89885
0.798246,0.000502,43.408521,65.526316,0.000947,18.646617,15.789474,8.330827,41.090226,28.684211,9375.982304
0.464912,0.001565,56.541353,72.744361,0.000951,23.270677,15.112782,6.368421,25.639098,29.385965,8704.276809
0.521053,0.000316,41.904762,66.729323,0.001404,16.466165,12.669173,1.879699,22.030075,10.350877,24764.28681
0.37193,0.000351,79.498747,56.553885,0.001151,15,16.691729,6.954887,21.12782,33.947368,14090.77844
0.598246,0.000649,45.112782,67.481203,0.001028,15.18797,10.676692,6.75188,29.135338,13.070175,25962.47189
0.573684,0.001084,80,60.714286,0.000751,20.639098,23.157895,2.87218,46.165414,16.842105,3130.857825
0.784211,0.001414,69.473684,60.413534,0.001551,13.984962,10.150376,6.278195,26.879699,39.210526,31157.44955
0.501754,0.000716,70.275689,55.902256,0.0004,11.390977,14.774436,2.894737,45.601504,17.894737,12485.86229
0.794737,0.000347,67.669173,72.142857,0.001319,12.518797,23.984962,9.639098,23.496241,16.403509,14835.11907
0.266667,0.000435,64.561404,67.581454,0.000347,16.390977,20.827068,2.218045,43.796992,27.54386,1794.233426
0.321053,0.000628,67.16792,70.037594,0.001414,13.533835,21.917293,4.609023,12.669173,14.385965,15913.16736
0.163158,0.001505,69.373434,70.137845,0.001302,21.616541,20.601504,9.142857,5.902256,22.982456,6181.906926
0.408772,0.001242,48.421053,61.616541,0.000326,22.669173,12.443609,4.56391,38.270677,10.964912,7930.935369
0.659649,0.000828,41.704261,66.22807,0.00047,14.022556,16.654135,2.015038,15.714286,28.333333,7207.508198
0.419298,0.001133,76.390977,61.115288,0.000533,14.924812,20.150376,5.87218,49.548872,19.561404,5027.183868
0.668421,0.001056,45.814536,64.924812,0.00154,21.203008,17.631579,3.526316,29.360902,14.824561,11666.18977
0.350877,0.001095,62.055138,61.265664,0.000354,17.518797,10.225564,4.969925,14.135338,35.701754,11517.41128
0.529825,0.000867,69.072682,73.39599,0.001165,11.654135,23.270677,8.218045,21.578947,30.087719,12709.42301
0.75614,0.00146,42.305764,60.213033,0.000691,24.172932,21.654135,7.157895,43.345865,29.122807,2075.889614
0.284211,0.000754,42.205514,73.847118,0.001344,13.759398,14.398496,5.150376,6.466165,30.175439,23556.47425
0.17193,0.001421,58.646617,64.774436,0.000618,18.383459,16.879699,9.120301,37.706767,6.666667,6622.747979
0.331579,0.000919,72.982456,55.050125,0.000926,20.075188,14.473684,1.090226,45.827068,17.982456,11610.54959
0.478947,0.001474,41.002506,64.223058,0.001484,14.736842,17.030075,5.984962,23.383459,31.842105,17675.10825
0.742105,0.001182,72.681704,73.596491,0.001274,23.759398,14.285714,8.578947,15.37594,25.087719,12997.98296
0.522807,0.000989,46.115288,55.250627,0.000368,16.766917,13.609023,5.714286,23.045113,38.245614,6283.357131
0.354386,0.000467,46.516291,55.551378,0.00073,23.120301,11.691729,8.488722,31.616541,18.596491,13155.55389
0.215789,0.001246,47.218045,58.458647,0.001396,19.849624,13.383459,2.398496,26.203008,19.649123,18576.48163
0.138596,0.001358,50.225564,60.814536,0.000537,20.37594,23.609023,6.932331,47.067669,11.929825,2148.828611
0.407018,0.001035,40.802005,69.285714,0.000772,17.969925,23.308271,9.390977,35.338346,36.842105,3327.629231
0.701754,0.001172,58.345865,72.593985,0.001351,16.541353,23.195489,4.090226,46.390977,6.754386,10293.98299
0.778947,0.000449,49.724311,69.987469,0.000874,10.263158,19.81203,3.819549,8.834586,12.719298,18450.88471
0.612281,0.000646,68.471178,57.506266,0.001456,23.533835,20.075188,6.43609,48.759398,6.929825,8284.764887
0.5,0.000481,65.864662,56.804511,0.000253,24.849624,17.894737,3.593985,27.894737,8.596491,1343.220784
0.601754,0.001309,59.949875,56.503759,0.001056,19.548872,16.842105,7.203008,22.819549,37.192982,8738.732735
0.524561,0.001351,74.786967,60.764411,0.001,17.293233,15.827068,1.203008,18.308271,38.77193,10777.8844
0.194737,0.001396,78.39599,65.977444,0.001144,21.917293,15.601504,3.075188,16.842105,39.824561,9507.602891
0.449123,0.000354,47.418546,62.117794,0.001284,16.165414,17.669173,6.842105,46.842105,7.017544,15266.74009
0.470175,0.001319,78.496241,73.796992,0.000375,24.81203,18.984962,5.488722,14.24812,39.122807,1209.163793
0.359649,0.000593,44.611529,55.150376,0.000695,12.631579,21.015038,8.172932,40.413534,19.473684,9878.147694
0.292982,0.00126,50.827068,59.511278,0.001014,21.578947,24.323308,9.977444,44.135338,23.508772,3727.250449
0.580702,0.000505,78.696742,67.330827,0.000449,13.947368,23.496241,7.766917,29.473684,36.403509,3598.822369
0.714035,0.00147,42.005013,59.561404,0.00033,12.781955,18.458647,5.12782,16.278195,9.298246,6239.02968
0.222807,0.000835,42.807018,67.882206,0.001386,13.646617,21.052632,7.360902,13.007519,19.210526,14998.58134
0.489474,0.001235,72.280702,69.43609,0.000358,16.578947,22.105263,3.255639,36.240602,25.964912,1705.787399
0.114035,0.001007,45.513784,58.859649,0.00126,12.255639,12.706767,6.345865,7.142857,37.105263,26996.45745
0.182456,0.001372,65.062657,72.243108,0.00046,12.556391,14.924812,4.834586,12.556391,6.842105,12803.64386
0.745614,0.000333,53.634085,64.423559,0.000888,19.097744,17.819549,2.93985,30.714286,34.824561,6218.209965
0.619298,0.001274,66.265664,71.741855,0.000867,14.24812,10.037594,8.195489,43.909774,36.140351,23856.83614
0.198246,0.001147,55.839599,62.669173,0.000477,10.225564,21.541353,2.962406,7.706767,33.859649,10165.04375
0.280702,0.001477,68.671679,61.967419,0.001298,14.135338,20,7.902256,43.458647,27.017544,13348.07952
0.133333,0.001333,75.18797,61.917293,0.000702,13.157895,11.616541,4.496241,40.977444,5,23428.72739
0.24386,0.000888,79.298246,55.651629,0.001246,21.278195,22.255639,1.699248,17.857143,37.982456,4686.453889
0.291228,0.001442,45.313283,70.889724,0.001228,14.398496,11.015038,1.789474,14.81203,24.035088,27934.40864
0.652632,0.001337,60.651629,65.877193,0.00034,21.541353,18.345865,5.691729,42.669173,5.438596,2506.454671
0.178947,0.001112,69.774436,59.862155,0.001354,13.345865,11.278195,3.842105,13.120301,33.421053,29974.78489
0.3,0.001004,50.927318,60.263158,0.000281,10.56391,21.691729,7.699248,21.015038,27.982456,7446.952135
0.108772,0.000554,66.766917,67.932331,0.001505,16.917293,20.488722,1.315789,36.015038,37.280702,10052.17992
0.477193,0.000421,45.012531,63.120301,0.000733,10.977444,16.315789,3.503759,38.157895,29.824561,16383.0439
0.275439,0.000877,68.87218,69.486216,0.000986,18.909774,22.481203,6.233083,25.864662,25.789474,4763.988062
0.175439,0.00027,73.684211,62.969925,0.000754,11.428571,12.781955,7.293233,35.56391,28.070175,23316.24001
0.629825,0.00074,52.230576,73.446115,0.000881,22.932331,23.233083,9.684211,10.977444,16.754386,2786.596324
0.32807,0.000796,66.867168,68.233083,0.000267,22.819549,17.969925,9.345865,39.06015,25.263158,1025.711289
0.364912,0.000674,51.22807,62.16792,0.0002,12.706767,13.195489,3.165414,5.789474,32.368421,6766.133015
0.773684,0.000298,58.546366,69.085213,0.000432,19.473684,15.977444,8.353383,9.962406,6.22807,4506.152066
0.589474,0.001344,72.080201,61.817043,0.000502,13.233083,21.466165,7.045113,23.609023,16.315789,7265.402658
0.575439,0.000807,57.744361,69.786967,0.000418,17.894737,13.571429,8.759398,39.962406,35.175439,6828.954194
0.233333,0.0012,47.819549,57.907268,0.00107,14.172932,11.052632,8.398496,21.917293,21.578947,27269.85857
0.357895,0.001523,76.992481,57.857143,0.000709,19.81203,14.511278,5.962406,19.097744,34.385965,7971.158917
0.684211,0.00086,66.666667,55,0.001309,24.022556,19.699248,9.413534,14.924812,14.736842,9175.368457
0.557895,0.001028,44.110276,72.54386,0.000232,19.398496,18.270677,9.300752,49.887218,5.964912,1599.339554
0.749123,0.001211,70.175439,58.909774,0.001084,17.105263,20.413534,3.323308,6.804511,17.368421,8149.27825
0.229825,0.000958,79.899749,60.313283,0.000474,14.06015,23.007519,1.766917,37.481203,14.122807,5484.898
0.770175,0.000884,52.932331,67.781955,0.001537,23.421053,21.578947,7.609023,20.225564,32.192982,6001.359953
0.491228,0.000993,41.503759,74.097744,0.000505,22.443609,14.097744,1.744361,18.984962,7.807018,8092.480244
0.103509,0.000547,70.877193,62.318296,0.001109,22.255639,19.511278,3.233083,46.616541,25.701754,5723.401292
0.405263,0.001579,74.486216,61.365915,0.00067,22.142857,23.87218,3.796992,7.819549,33.157895,1831.796998
0.436842,0.000428,75.087719,68.834586,0.000761,19.210526,13.308271,7.090226,32.857143,35.964912,10776.7455
0.196491,0.001151,62.857143,69.185464,0.001095,18.157895,10,4.360902,40.300752,9.736842,24293.79639
0.750877,0.000211,73.182957,74.348371,0.001589,14.887218,12.218045,5.804511,36.353383,10.789474,29082.61135
0.352632,0.000589,59.548872,65.225564,0.001182,19.924812,24.586466,8.263158,31.503759,38.947368,3713.174161
0.238596,0.001232,42.105263,58.609023,0.000211,16.954887,20.37594,1.857143,45.93985,33.596491,886.5869271
0.6,0.001102,40.701754,59.711779,0.00106,17.669173,22.744361,3.481203,9.285714,12.54386,6702.069545
0.584211,0.000596,44.010025,59.81203,0.000895,10.639098,18.684211,6.706767,15.488722,8.245614,19227.14488
0.661404,0.001091,62.255639,65.325815,0.001502,20.977444,22.030075,8.62406,18.759398,8.157895,8822.07843
0.703509,0.000737,61.052632,69.937343,0.00113,14.81203,15.037594,1.157895,33.195489,31.666667,18240.4337
0.698246,0.001288,55.538847,68.934837,0.001347,10.526316,21.992481,8.443609,21.240602,38.157895,15465.15657
0.187719,0.000551,51.528822,57.305764,0.001498,24.887218,20.300752,6.030075,32.518797,12.280702,7756.180343
0.394737,0.001,70.075188,71.441103,0.001368,20.676692,23.759398,1.451128,49.774436,23.684211,5864.550995
0.563158,0.000874,63.157895,63.471178,0.001025,21.691729,17.481203,5.443609,10.300752,12.45614,8280.585935
0.482456,0.001116,56.741855,70.288221,0.000218,19.774436,17.218045,1.383459,40.864662,14.298246,1612.783303
0.607018,0.00087,77.393484,71.090226,0.000818,10.75188,14.548872,4.157895,27.669173,27.192982,21706.84946
0.247368,0.001193,62.45614,59.110276,0.000246,22.330827,24.699248,2.736842,8.721805,25.175439,579.9119313
0.147368,0.000891,72.380952,70.087719,0.001196,24.511278,11.917293,7.676692,15.827068,23.157895,16114.53019
0.107018,0.000982,74.085213,55.100251,0.000646,18.984962,22.781955,8.962406,20.676692,38.596491,2095.05469
0.568421,0.000456,73.784461,66.177945,0.000961,10.902256,10.451128,4.857143,24.172932,10.087719,35161.08332
0.191228,0.00034,63.358396,74.498747,0.000214,15.075188,24.924812,9.819549,19.323308,24.298246,1032.145778
0.250877,0.000751,73.383459,72.443609,0.000512,13.421053,16.353383,9.233083,44.24812,20.263158,8988.336748
0.694737,0.00133,68.972431,73.295739,0.000632,12.105263,13.646617,7.969925,37.030075,8.421053,19335.41968
0.285965,0.001225,43.308271,58.258145,0.000975,11.165414,12.142857,1.067669,44.473684,26.403509,27851.18622
0.347368,0.000825,46.917293,67.83208,0.001575,21.428571,12.593985,9.007519,15.263158,18.070175,20469.98445
0.487719,0.00153,75.488722,73.496241,0.001435,12.969925,22.556391,5.06015,21.353383,29.561404,13827.56754
0.545614,0.000204,50.526316,65.726817,0.000428,20.413534,21.353383,9.030075,38.947368,36.578947,1226.16449
0.577193,0.001463,77.794486,56.303258,0.000495,15.789474,16.616541,9.706767,34.43609,5.263158,7424.031078
0.314035,0.000639,43.909774,58.508772,0.000993,19.661654,19.285714,1.022556,37.932331,35.614035,5242.059408
0.214035,0.000604,56.842105,70.588972,0.000575,20.112782,10.56391,3.909774,27.556391,20.964912,15124.18778
0.363158,0.001098,49.223058,57.756892,0.000775,20.037594,21.503759,5.669173,45.037594,34.298246,3024.737323
0.570175,0.000614,67.368421,73.947368,0.001204,21.654135,12.631579,8.285714,40.75188,5.175439,18222.04004
0.587719,0.000933,76.491228,71.340852,0.001193,15.714286,12.857143,3.639098,5.451128,16.052632,22532.59353
0.375439,0.001158,52.431078,69.586466,0.000498,25,12.894737,2.691729,14.022556,26.491228,8156.201191
0.122807,0.000793,53.734336,70.789474,0.001323,19.736842,12.556391,8.804511,41.879699,13.421053,19614.32562
0.549123,0.000607,75.889724,61.466165,0.001421,23.571429,22.368421,1.924812,16.052632,6.491228,6864.329225
0.608772,0.001418,40.401003,61.566416,0.001418,19.62406,10.37594,9.368421,43.120301,39.912281,20090.3877
0.764912,0.000446,52.73183,68.433584,0.001428,24.548872,12.406015,3.18797,22.706767,17.54386,17100.2379
0.403509,0.00047,60.250627,58.157895,0.000656,18.270677,23.383459,4.180451,46.052632,23.596491,2644.768713
0.710526,0.001263,46.616541,60.914787,0.001463,13.684211,14.172932,9.954887,30.263158,31.22807,23994.83661
0.452632,0.000765,48.721805,73.746867,0.001172,15.75188,24.81203,5.308271,42.894737,30,7310.696012
0.498246,0.00046,43.809524,61.165414,0.000625,16.428571,24.43609,7.24812,25.18797,9.649123,4468.002414
0.65614,0.000463,69.273183,68.884712,0.000382,18.684211,20.714286,5.894737,30.488722,14.561404,1795.475312
0.389474,0.001189,63.9599,74.649123,0.001161,19.586466,21.390977,6.909774,7.593985,13.333333,6422.943805
